Keuwl Accelerometer Data File
2016-06-30 22-03-47

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
11.8780146,0.605940,2.998564,6.593489,7.268607,24.889837,78.575706
11.8805218,0.567620,3.051255,6.416257,7.127461,25.813480,79.461823
11.8830404,0.510139,3.197351,6.454578,7.221140,26.639585,80.934830
11.8855495,0.431104,3.273992,6.373147,7.177874,27.390978,82.498718
11.8880587,0.526904,3.259622,6.258186,7.075850,27.816948,80.817802
11.8905773,0.450264,3.372188,6.193521,7.066405,28.780092,82.394691
11.8930969,0.490979,3.386558,6.215076,7.094858,28.836781,81.750801
11.8956165,0.572410,3.477569,6.121670,7.063709,29.929863,80.652893
11.8981504,0.560435,3.628455,6.131250,7.146468,30.913778,81.219742
11.9006615,0.447869,3.556604,6.131250,7.102271,30.313093,82.822754
11.9031982,0.469424,3.575764,6.047425,7.041150,30.810181,82.521019
11.9057312,0.534089,3.590134,6.042634,7.048954,30.992075,81.538406
11.9082747,0.555645,3.614085,6.162385,7.165566,30.683443,81.259544
11.9107847,0.579595,3.628455,6.080955,7.104902,31.142729,80.924477
11.9133081,0.653840,3.683540,6.152805,7.200902,31.301054,79.934647
11.9158401,0.677791,3.616480,6.078560,7.105436,31.187168,79.384926
11.9183426,0.905317,3.628455,6.150411,7.198113,31.301239,75.990456
11.9208641,0.883762,3.573369,6.219866,7.227499,30.617840,76.108421
11.9233818,0.934058,3.570974,6.303692,7.304851,30.351017,75.341591
11.9259100,0.936453,3.515889,6.346802,7.315758,29.824574,75.085587
11.9284372,1.082549,3.350632,6.339617,7.251854,29.048819,72.094986
11.9309559,1.046624,3.369793,6.471343,7.370835,28.602018,72.745735
11.9334736,1.223855,3.317102,6.507268,7.405777,28.517105,69.748306
11.9360046,1.221460,3.384163,6.557564,7.479717,28.751663,70.153755
11.9385252,1.178350,3.273992,6.480923,7.355943,28.231215,70.205574
11.9410610,1.192720,3.245252,6.579119,7.432297,27.723040,69.820221
11.9435711,1.178350,3.336262,6.627019,7.512425,28.098267,70.547058
11.9460764,1.343606,3.278782,6.708450,7.586764,27.842997,67.716759
11.9485970,1.295706,3.333867,6.624624,7.528557,28.365746,68.761414
11.9511232,1.233435,3.448828,6.749166,7.678998,28.488579,70.320976
11.9536505,1.250200,3.482358,6.825806,7.764113,28.460213,70.251373
11.9561577,1.156794,3.458408,6.773116,7.692455,28.298687,71.505554
11.9586906,1.257385,3.539839,6.852151,7.814311,28.732679,70.444466
11.9612122,1.123264,3.628455,6.835386,7.819840,29.060408,72.798996
11.9637222,1.166375,3.621270,6.964717,7.936076,28.645555,72.146774
11.9662428,1.111289,3.628455,6.962322,7.929349,28.592623,72.971710
11.9687624,1.120869,3.726650,7.041358,8.045184,28.928221,73.260223
11.9712734,0.979563,3.697910,7.017407,7.992377,28.596455,75.163322
11.9737921,1.099314,3.741021,6.957532,7.975649,29.267488,73.624359
11.9763021,0.991538,3.760181,6.971902,7.983078,29.151447,75.227699
11.9788084,0.922083,3.918252,7.067703,8.133595,29.662928,76.757530
11.9813051,0.713716,3.918252,6.947952,8.008503,29.822315,79.676666
11.9838190,0.804727,3.911067,7.043753,8.096819,29.548244,78.373299
11.9863348,0.704136,4.018843,7.117998,8.204438,29.821491,80.062157
11.9888544,0.704136,4.073928,7.156319,8.264720,30.015783,80.193909
11.9913702,0.701741,4.047583,7.209009,8.297299,29.676111,80.164246
11.9938908,0.598755,4.085904,7.271280,8.362094,29.593323,81.663124
11.9964190,0.510139,4.133804,7.369475,8.465090,29.474749,82.964882
11.9989519,0.407153,4.117039,7.537127,8.597911,28.762346,84.352112
12.0014801,0.560435,4.133804,7.544312,8.620851,28.940363,82.279282
12.0040102,0.471819,4.138594,7.599397,8.666107,28.728146,83.496094
12.0065308,0.378413,4.160149,7.721543,8.779081,28.413210,84.802597
12.0090332,0.423918,4.208049,7.805369,8.877565,28.451096,84.247437
12.0115623,0.399968,4.169729,7.867640,8.913269,28.031609,84.520844
12.0140696,0.433499,4.241580,7.956255,9.026679,28.186405,84.164513
12.0165834,0.380808,4.267925,7.975415,9.053587,28.247404,84.901253
12.0191088,0.352068,4.272715,7.965835,9.046247,28.289047,85.289520
12.0216408,0.378413,4.294270,8.018526,9.103885,28.263317,84.964073
12.0241585,0.366438,4.282295,8.023315,9.101974,28.177151,85.109085
12.0266819,0.306563,4.342171,8.097562,9.193419,28.260996,85.961548
12.0291977,0.354463,4.390071,8.006551,9.138010,28.814943,85.383842
12.0317316,0.325723,4.442761,7.944280,9.108008,29.281149,85.806839
12.0342503,0.325723,4.416416,7.963440,9.111927,29.078121,85.781921
12.0367670,0.253872,4.495452,7.896380,9.089904,29.692324,86.767761
12.0392742,0.275427,4.548142,7.898775,9.118777,29.978855,86.534500
12.0417929,0.308958,4.643943,7.862849,9.137071,30.622305,86.193771
12.0442715,0.249082,4.619993,7.695198,8.979001,31.016201,86.913948
12.0467854,0.301772,4.787644,7.699988,9.072068,31.923189,86.393333
12.0493116,0.203577,4.744534,7.831714,9.159028,31.231274,87.543083
12.0518188,0.222737,4.845125,7.893985,9.264979,31.567499,87.367889
12.0543528,0.213157,4.888235,7.913145,9.303663,31.729465,87.503136
12.0568867,0.246687,4.912185,7.879615,9.288635,31.971989,87.125053
12.0594158,0.179626,5.015171,8.066426,9.500075,31.887087,87.948738
12.0619354,0.153281,5.113367,8.193362,9.659255,31.979294,88.282982
12.0644608,0.122146,5.010381,8.140672,9.559779,31.618862,88.603485
12.0669823,0.138911,5.089417,8.258028,9.701365,31.655029,88.436554
12.0695038,0.028740,5.055886,8.337064,9.750356,31.234488,89.674309
12.0720205,0.148491,5.173243,8.495134,9.947452,31.350445,88.355850
12.0745354,0.031135,5.166058,8.595725,10.028739,31.006458,89.654686
12.0770588,-0.064666,5.209167,8.883128,10.298038,30.389774,90.711220
12.0795889,-0.033530,5.211563,9.122630,10.506373,29.738905,90.368629
12.0821056,-0.057480,5.060677,9.256751,10.549938,28.667040,90.650749
12.0846148,0.067061,5.201982,9.647140,10.960493,28.336657,89.261421
12.0871391,-0.067061,5.194798,9.860296,11.145217,27.784019,90.739601
12.0896521,-0.119751,5.242698,10.073453,11.356702,27.500706,91.308495
12.0921707,-0.124541,5.257068,10.296189,11.561306,27.054636,91.357094
12.0946732,-0.234712,5.266648,10.609937,11.847507,26.421909,92.551735
12.0971909,-0.213157,5.163662,10.727293,11.907294,25.723251,92.363838
12.0997038,-0.155676,5.197193,10.954820,12.126134,25.390583,91.715721
12.1022024,-0.296982,5.173243,11.079361,12.231225,25.065241,93.285599
12.1047325,-0.277822,5.139712,11.141631,12.273131,24.796009,93.094055
12.1072369,-0.273032,5.125342,11.270963,12.384599,24.483736,93.049324
12.1097555,-0.318538,5.134922,11.364368,12.474685,24.356855,93.549713
12.1122665,-0.273032,5.007986,11.438614,12.489850,23.675732,93.120644
12.1147785,-0.411943,5.000801,11.417059,12.471044,23.725239,94.709137
12.1172915,-0.311353,4.885840,11.448194,12.451085,23.153683,93.646271
12.1198092,-0.289797,4.828360,11.333233,12.322305,23.112888,93.434761
12.1223154,-0.311353,4.785249,11.417059,12.383246,22.783278,93.722710
12.1248322,-0.330513,4.622388,11.520044,12.417212,21.913540,94.089836
12.1273508,-0.249082,4.557723,11.486514,12.360213,21.671930,93.128136
12.1298676,-0.217947,4.488267,11.354788,12.211603,21.590738,92.780052
12.1323729,-0.150886,4.533772,11.409874,12.278562,21.681538,91.906128
12.1348953,-0.102986,4.390071,11.438614,12.252560,21.001778,91.343842
12.1374149,-0.019160,4.387676,11.417059,12.231160,21.022379,90.250198
12.1399355,-0.086221,4.342171,11.429033,12.226393,20.806763,91.137550
12.1424656,0.031135,4.423601,11.345208,12.177149,21.301739,89.596733
12.1449728,-0.055085,4.378096,11.302097,12.120567,21.176405,90.720863
12.1475019,-0.038320,4.433181,11.397899,12.229745,21.254129,90.495255
12.1500092,-0.093406,4.440366,11.316468,12.156810,21.428402,91.205070
12.1525364,-0.064666,4.375701,11.299703,12.117517,21.170523,90.846672
12.1550636,0.033530,4.452342,11.254197,12.102951,21.585104,89.568520
12.1575890,-0.107776,4.411626,11.151212,11.992647,21.590517,91.399452
12.1601076,-0.007185,4.540957,11.239827,12.122461,21.999031,90.090660
12.1626396,-0.062271,4.569697,11.148816,12.049154,22.289705,90.780708
12.1651697,-0.174836,4.600833,11.136841,12.051035,22.461000,92.176254
12.1676741,-0.141306,4.653523,11.194322,12.123864,22.582205,91.739273
12.1702099,-0.098196,4.797225,11.110497,12.102320,23.357807,91.172638
12.1727333,-0.141306,4.813990,11.100916,12.100611,23.453304,91.681335
12.1752529,-0.270637,4.893025,11.021880,12.062204,23.970692,93.165848
12.1777544,-0.261057,5.043911,10.906919,12.019571,24.847424,92.962807
12.1802759,-0.373623,5.091812,10.832674,11.975515,25.234772,94.196686
12.1828041,-0.356858,5.201982,10.617122,11.828408,26.156267,93.924362
12.1853170,-0.469424,5.240303,10.372830,11.630854,26.894949,95.118866
12.1878128,-0.584385,5.429510,10.154883,11.530080,28.269491,96.143166
12.1903410,-0.696951,5.376819,9.802815,11.202282,28.946375,97.385582
12.1928596,-0.737666,5.566026,9.431587,10.976321,30.765654,97.549423
12.1953802,-0.752036,5.475015,9.132210,10.674203,31.180532,97.821083
12.1978989,-0.864602,5.486990,8.770562,10.381587,32.347450,98.954643
12.2004089,-0.871787,5.506150,8.425679,10.102959,33.490082,98.996941
12.2029276,-0.960403,5.465435,8.066426,9.790842,34.525444,99.966438
12.2054319,-0.924478,5.400769,7.711963,9.460303,35.393650,99.713470
12.2079296,-0.946033,5.527705,7.357500,9.251125,37.315582,99.711731
12.2104626,-1.051414,5.537285,7.153924,9.107449,38.232822,100.751266
12.2129774,-1.190325,5.506150,6.940767,8.939173,39.063869,102.198540
12.2154961,-1.204695,5.520520,6.785090,8.829773,39.786606,102.310173
12.2180252,-1.329236,5.661827,6.670130,8.849507,41.085571,103.212151
12.2205620,-1.305286,5.657036,6.461763,8.686784,41.938606,102.992844
12.2230663,-1.458567,5.621111,6.442603,8.673605,42.031006,104.546318
12.2255440,-1.480122,5.776787,6.351592,8.712334,43.194481,104.371109
12.2280807,-1.602268,5.824688,6.483318,8.861584,42.977562,105.380630
12.2306242,-1.702859,5.843848,6.540799,8.934894,42.941380,106.245773
12.2331409,-1.767524,5.968389,6.655759,9.112900,43.082851,106.496536
12.2356606,-1.822610,6.021080,6.816226,9.275572,42.704800,106.841316
12.2381725,-1.860930,6.013894,7.268885,9.615959,40.894276,107.194077
12.2406950,-1.954336,6.045030,7.505991,9.833703,40.244678,107.915833
12.2432175,-2.002236,5.949229,7.913145,10.100502,38.423302,108.600861
12.2457457,-1.954336,5.851033,8.437654,10.452178,36.170647,108.470123
12.2482719,-1.872905,5.690567,8.911868,10.738330,33.910305,108.217644
12.2507820,-1.839375,5.515730,9.467513,11.110373,31.555592,108.442413
12.2533064,-1.808240,5.254673,10.061478,11.494114,28.912495,108.989380
12.2558336,-1.619033,5.127737,10.698553,11.973888,26.684832,107.523010
12.2583408,-1.477727,4.802014,11.323653,12.388226,23.926598,107.104736
12.2608452,-1.228645,4.500242,12.046948,12.918619,21.167942,105.270599
12.2633619,-1.120869,4.188890,12.669654,13.391164,18.893793,104.980339
12.2659149,-0.967588,3.951782,13.237273,13.848401,17.084963,103.758110
12.2684355,-0.864602,3.755391,13.625267,14.159745,15.792487,102.965256
12.2709560,-0.610730,3.496729,14.259947,14.695107,13.978272,99.907204
12.2734776,-0.356858,3.281177,14.755716,15.120338,12.608253,96.207039
12.2759962,-0.105381,3.048860,15.184424,15.487846,11.359971,91.979584
12.2785254,0.021555,2.804568,15.625108,15.874825,10.176045,89.559647
12.2810535,0.217947,2.680027,16.029867,16.253820,9.522229,85.350792
12.2835722,0.411943,2.428550,16.480129,16.663200,8.500942,80.372826
12.2860889,0.601150,2.234553,16.750767,16.909843,7.865243,74.942528
12.2886209,0.708926,2.019001,17.009430,17.143501,7.170338,70.652451
12.2911425,0.775986,1.858535,17.244141,17.361357,6.661678,67.338203
12.2936611,0.893342,1.724414,17.507593,17.614979,6.329795,62.613335
12.2961731,0.946033,1.676514,17.612974,17.717859,6.237405,60.564583
12.2986908,0.857417,1.619033,17.699196,17.793762,5.909694,62.094940
12.3012133,0.890947,1.578318,17.648899,17.741716,5.863308,60.555634
12.3037386,0.826282,1.456172,17.651295,17.730522,5.418480,60.427940
12.3062792,0.720901,1.523232,17.550703,17.631424,5.484694,64.673187
12.3087978,0.605940,1.381926,17.292042,17.357754,4.987116,66.323753
12.3113184,0.459844,1.329236,17.066910,17.124769,4.711228,70.917145
12.3138285,0.330513,1.393901,16.693287,16.754642,4.904885,76.660751
12.3163462,0.162861,1.482517,16.300503,16.368591,5.227797,83.730934
12.3188639,-0.150886,1.602268,15.850240,15.931733,5.797652,95.379700
12.3213663,-0.323328,1.822610,15.294596,15.406203,6.900806,100.059509
12.3238821,-0.517324,2.040557,14.703026,14.852962,8.147964,104.225967
12.3264103,-0.723296,2.167493,14.188096,14.370916,9.148901,108.453941
12.3289156,-0.969983,2.253713,13.524676,13.745435,10.282524,113.286713
12.3314304,-0.998723,2.478845,12.918736,13.192265,11.687811,111.944435
12.3339376,-1.250200,2.541116,12.360697,12.680973,12.904529,116.196663
12.3364429,-1.369951,2.670447,11.587105,11.969505,14.521850,117.158028
12.3389645,-1.566343,2.862048,11.148816,11.616405,16.311783,118.691025
12.3414745,-1.769920,2.917134,10.528506,11.067598,17.956480,121.246544
12.3440018,-1.987866,3.108736,9.972861,10.633617,20.304520,122.596687
12.3465185,-2.129173,3.240462,9.522598,10.281724,22.154934,123.307251
12.3490343,-2.282454,3.216511,9.127419,9.943105,23.369667,125.359718
12.3515415,-2.596201,3.333867,8.612491,9.593224,26.133768,127.909164
12.3540592,-2.771038,3.472779,8.135881,9.269919,28.638067,128.587448
12.3565598,-2.996170,3.446433,7.767049,9.010104,30.453859,131.002182
12.3590717,-3.171006,3.575764,7.443721,8.845922,32.702618,131.566772
12.3615990,-3.372188,3.661985,7.019803,8.605778,35.342564,132.640839
12.3641043,-3.585344,3.731441,6.641389,8.419406,37.924694,133.856110
12.3665972,-3.611690,3.844007,6.375542,8.274552,39.601196,133.215256
12.3691311,-3.654800,4.006868,6.112090,8.171304,41.583050,132.369003
12.3716574,-3.652405,3.968548,5.963599,8.040768,42.126106,132.624542
12.3741674,-3.606899,4.018843,5.870193,7.976214,42.611404,131.907883
12.3766613,-3.513494,4.124224,5.903723,8.012978,42.542992,130.428223
12.3791952,-3.343447,4.129014,5.930068,7.961979,41.858223,128.998642
12.3817205,-3.087180,4.117039,6.049819,7.942355,40.384281,126.864563
12.3842344,-3.008145,4.119434,6.255791,8.071777,39.193127,126.138130
12.3867416,-2.804568,4.071533,6.531219,8.191446,37.124893,124.559990
12.3892641,-2.411785,3.968548,6.883286,8.303355,34.006256,121.288086
12.3917942,-2.224973,3.906277,7.311995,8.583401,31.583675,119.665375
12.3943272,-2.033372,3.678750,7.489226,8.588150,29.303207,118.930939
12.3968601,-1.882485,3.530259,7.668853,8.649727,27.550865,118.068451
12.3993864,-1.769920,3.451223,7.932305,8.829781,26.056919,117.150490
12.4019146,-1.640588,3.214116,8.040081,8.812774,24.171869,117.041229
12.4044476,-1.492097,3.091970,8.092772,8.790881,22.987942,115.760643
12.4069939,-1.283731,2.943479,8.207732,8.813563,21.367682,113.563316
12.4095125,-1.137634,2.830913,8.159832,8.711552,20.500679,111.893280
12.4120388,-0.876577,2.747087,8.150251,8.645315,19.483736,107.697533
12.4145794,-0.764011,2.565066,8.073611,8.505673,18.340540,106.586296
12.4171066,-0.562830,2.507586,8.042476,8.443114,17.721279,102.650429
12.4196253,-0.359253,2.430945,7.970625,8.340829,17.134552,98.406509
12.4221478,-0.225132,2.385440,7.817344,8.176300,17.040466,95.391464
12.4246597,-0.009580,2.315984,7.743098,8.082045,16.652216,90.237000
12.4271793,0.088616,2.339934,7.616162,7.968003,17.090193,87.831184
12.4297009,0.222737,2.323169,7.400610,7.759881,17.502945,84.523430
12.4322186,0.244292,2.248924,7.252120,7.596748,17.324274,83.800484
12.4346924,0.268242,2.277664,7.000642,7.366729,18.138750,83.283173
12.4372149,0.253872,2.253713,6.698870,7.072378,18.704031,83.572945
12.4397326,0.277822,2.222578,6.502478,6.877446,19.007030,82.874985
12.4422522,0.241897,2.201023,6.131250,6.518838,19.856974,83.728249
12.4447737,0.150886,2.241738,5.750442,6.173795,21.341562,86.149361
12.4472761,0.126936,2.387835,5.427114,5.930551,23.778454,86.957054
12.4497805,0.102986,2.356699,5.218748,5.727125,24.323647,87.497810
12.4522991,0.086221,2.397415,4.813990,5.378618,26.488541,87.940300
12.4548044,0.059875,2.495610,4.612808,5.244965,28.421074,88.625603
12.4573174,0.098196,2.593806,4.409231,5.116522,30.484848,87.831940
12.4598236,0.117356,2.629732,4.174519,4.935166,32.234516,87.444778
12.4623508,0.251477,2.694397,4.162544,4.964856,33.028259,84.667839
12.4648771,0.316143,2.797383,4.071533,4.950018,34.661240,83.552147
12.4673986,0.294587,2.878814,3.978128,4.919334,36.033615,84.157295
12.4699030,0.301772,2.933899,3.944597,4.925310,36.785496,84.127373
12.4724226,0.354463,2.902764,3.858377,4.841358,37.159065,83.037956
12.4749403,0.390388,3.039280,3.884722,4.947796,38.266201,82.680573
12.4774590,0.467029,3.046465,3.877537,4.953217,38.479385,81.284302
12.4799757,0.414338,3.087180,3.889512,4.983037,38.689007,82.355865
12.4824848,0.376018,3.108736,3.930227,5.025168,38.545948,83.103271
12.4850035,0.354463,3.111130,3.855982,4.967230,39.078400,83.500099
12.4875288,0.215552,3.171006,3.884722,5.019244,39.288662,86.111252
12.4900398,0.186812,3.178191,3.700305,4.881399,40.708118,86.636070
12.4925604,-0.016765,3.214116,3.798501,4.975885,40.236744,90.298859
12.4950771,0.162861,3.300337,3.853587,5.076306,40.612255,87.174927
12.4976044,0.055085,3.290757,3.798501,5.026005,40.907352,89.040993
12.5001183,0.052690,3.285967,3.827241,5.044614,40.652149,89.081345
12.5026188,0.153281,3.379373,3.841611,5.118753,41.366508,87.402962
12.5051460,0.021555,3.348238,3.839216,5.094187,41.092747,89.631149
12.5076771,0.110171,3.396138,4.028423,5.270112,40.147213,88.141975
12.5102062,0.153281,3.405718,4.045188,5.290175,40.123203,87.423027
12.5127268,0.222737,3.482358,4.093089,5.378644,40.448536,86.340263
12.5152493,0.136516,3.525469,4.138594,5.438339,40.447266,87.782455
12.5177612,0.215552,3.503914,4.325406,5.570728,39.063095,86.479744
12.5202713,0.251477,3.563789,4.358936,5.635970,39.338570,85.963638
12.5228033,0.220342,3.573369,4.433181,5.698299,38.923714,86.471481
12.5253229,0.251477,3.594924,4.488267,5.755976,38.761600,85.998489
12.5278530,0.172441,3.590134,4.610413,5.845913,37.939945,87.250084
12.5303783,0.081431,3.573369,4.622388,5.843122,37.713268,88.694557
12.5328789,0.023950,3.659590,4.845125,6.071936,37.064842,89.625031
12.5354061,-0.040715,3.606899,4.962481,6.134949,36.012665,90.646736
12.5379267,-0.102986,3.736231,5.017566,6.256676,36.682899,91.578911
12.5404453,-0.196392,3.714675,5.230723,6.418555,35.418789,93.026360
12.5429688,-0.246687,3.805686,5.443880,6.646798,35.012905,93.708763
12.5454874,-0.385598,3.817661,5.621111,6.805888,34.318241,95.767532
12.5480032,-0.450264,3.906277,5.891748,7.083392,33.719070,96.575279
12.5505180,-0.651445,4.011658,6.136040,7.359943,33.518505,99.223640
12.5530348,-0.713716,4.117039,6.322852,7.578776,33.458649,99.834862
12.5555506,-0.747246,4.157754,6.610254,7.844792,32.581142,100.188629
12.5580664,-0.778381,4.208049,6.971902,8.180524,31.542074,100.479797
12.5605955,-0.914898,4.267925,7.256909,8.468468,31.026056,102.099152
12.5631094,-0.974773,4.366121,7.544312,8.770966,30.667009,102.585365
12.5656166,-1.068179,4.428391,7.841294,9.068493,30.154448,103.561348
12.5681248,-1.013093,4.466712,8.056846,9.267720,29.617393,102.779037
12.5706577,-1.034649,4.339776,8.375383,9.489532,28.043386,103.409599
12.5731888,-1.089734,4.485872,8.617281,9.775894,28.178263,103.654137
12.5757027,-1.044229,4.528982,8.813672,9.964081,27.804489,102.983551
12.5782146,-0.993933,4.457131,9.074729,10.158968,26.712582,102.571182
12.5807495,-0.816702,4.378096,9.330997,10.339353,25.514809,100.566658
12.5832748,-0.742456,4.397256,9.572893,10.560653,24.978283,99.583733
12.5857830,-0.543669,4.366121,9.810000,10.751497,24.156494,97.097939
12.5882893,-0.426313,4.315825,10.102193,10.993743,23.233641,95.641327
12.5908060,-0.376018,4.265530,10.332115,11.184308,22.511219,95.037758
12.5933132,-0.304167,4.320615,10.653048,11.499898,22.125639,94.026932
12.5958347,-0.153281,4.275110,10.873389,11.684633,21.475885,92.053421
12.5983534,-0.098196,4.160149,11.182346,11.931528,20.411846,91.352150
12.6008692,0.117356,4.078719,11.594290,12.291349,19.388618,88.351898
12.6033792,0.232317,4.011658,11.740386,12.409031,18.894531,86.685677
12.6059055,0.232317,4.004473,12.032578,12.683560,18.436424,86.679741
12.6084318,0.277822,3.994893,12.317586,12.952192,18.009741,86.021805
12.6109457,0.404758,3.827241,12.609778,13.184010,16.972523,83.962997
12.6134691,0.519719,3.937412,12.798985,13.401020,17.239285,82.480705
12.6159878,0.558040,3.901487,12.820540,13.412653,17.088078,81.860046
12.6185255,0.510139,3.877537,12.832515,13.415251,16.949577,82.505058
12.6210413,0.529299,3.762576,12.961846,13.507279,16.337917,81.992477
12.6235409,0.629890,3.764971,12.758269,13.317101,16.657280,80.502220
12.6260710,0.730481,3.803291,12.743899,13.319369,16.903761,79.127853
12.6285915,0.888552,3.776946,12.552298,13.138304,17.176973,76.761505
12.6311083,0.876577,3.853587,12.303216,12.922370,17.808014,77.184959
12.6336393,1.005908,3.942202,11.905643,12.581619,18.866840,75.685623
12.6361570,1.029858,4.011658,11.687696,12.399848,19.512671,75.602142
12.6386843,0.934058,4.100274,11.256593,12.016472,20.485052,77.166809
12.6412029,1.020278,4.157754,11.026670,11.828582,21.218718,76.212532
12.6437178,1.032254,4.287085,10.574012,11.456630,22.637270,76.461899
12.6462221,1.029858,4.294270,10.248289,11.159247,23.311440,76.513939
12.6487417,1.106499,4.490662,9.929751,10.954010,24.974659,76.158051
12.6512766,1.094524,4.538562,9.647140,10.717455,25.824389,76.441391
12.6537828,1.111289,4.651128,9.414823,10.559680,26.927258,76.562302
12.6562986,1.056204,4.787644,9.189691,10.415734,28.080236,77.559235
12.6588011,1.013093,4.813990,8.990904,10.248766,28.685587,78.115654
12.6613026,1.044229,4.909790,9.029224,10.330699,29.070946,77.993073
12.6638536,1.032254,5.027146,8.856783,10.236227,30.089991,78.396408
12.6663551,0.986748,5.149292,8.947793,10.370722,30.368280,79.152039
12.6688757,1.032254,5.218748,8.931028,10.395391,30.780563,78.811478
12.6714048,1.005908,5.338499,8.962164,10.480067,31.222275,79.329140
12.6739225,1.001118,5.372029,8.981323,10.513092,31.317629,79.443588
12.6764431,0.960403,5.415139,9.057964,10.596830,31.264500,79.942879
12.6789627,0.907712,5.525311,9.153765,10.730536,31.454206,80.670631
12.6814804,0.847837,5.556446,9.338181,10.899292,31.044218,81.324371
12.6840153,0.797542,5.573211,9.508228,11.050030,30.630510,81.856110
12.6865330,0.692161,5.688172,9.697434,11.263864,30.578470,83.062119
12.6890335,0.673001,5.659431,9.793235,11.330911,30.197847,83.218430
12.6915541,0.577200,5.635481,10.080638,11.563351,29.334459,84.152016
12.6940670,0.526904,5.671406,10.226734,11.705920,29.115833,84.692146
12.6965876,0.510139,5.647456,10.483001,11.918360,28.409779,84.838432
12.6991053,0.490979,5.621111,10.672208,12.072032,27.865889,85.008141
12.7016373,0.433499,5.549261,10.873389,12.215269,27.108234,85.533226
12.7041521,0.387993,5.563631,11.139236,12.457412,26.596001,86.010796
12.7066870,0.373623,5.510940,11.383529,12.652857,25.883898,86.121475
12.7092066,0.428709,5.539680,11.402688,12.684366,25.978817,85.574776
12.7117147,0.459844,5.518125,11.630216,12.881113,25.459547,85.236359
12.7142324,0.414338,5.479805,11.757152,12.978080,25.052002,85.675987
12.7167416,0.469424,5.415139,11.948753,13.126949,24.460629,85.045570
12.7192450,0.411943,5.455855,12.046948,13.231214,24.426214,85.682083
12.7217598,0.364043,5.407954,12.078084,13.238527,24.168758,86.148872
12.7242756,0.421523,5.429510,12.238550,13.395498,23.987869,85.560707
12.7268047,0.407153,5.348079,12.308006,13.425898,23.546495,85.646423
12.7293310,0.452659,5.331314,12.331956,13.442654,23.454695,85.146904
12.7318497,0.411943,5.273833,12.317586,13.405445,23.241543,85.533646
12.7343874,0.371228,5.266648,12.365486,13.445469,23.121117,85.968086
12.7369051,0.390388,5.257068,12.382252,13.457686,23.061094,85.753029
12.7394381,0.390388,5.257068,12.274476,13.358590,23.242167,85.753029
12.7419491,0.378413,5.235513,12.367882,13.435709,22.997314,85.865959
12.7444677,0.421523,5.295388,12.382252,13.473639,23.219923,85.448738
12.7469873,0.364043,5.173243,12.463682,13.499568,22.591789,85.974709
12.7494984,0.409548,5.245093,12.334352,13.409510,23.100042,85.535278
12.7520075,0.368833,5.149292,12.389437,13.421974,22.620726,85.903023
12.7545204,0.385598,5.137317,12.547508,13.563948,22.322123,85.707527
12.7570419,0.387993,5.103787,12.559483,13.562440,22.172949,85.652702
12.7595615,0.476609,5.144502,12.679234,13.691458,22.169909,84.706978
12.7620754,0.431104,5.027146,12.743899,13.706387,21.599730,85.098587
12.7645845,0.483794,5.103787,12.755875,13.747547,21.895506,84.585045
12.7671118,0.589175,5.185217,12.803775,13.826433,22.174904,83.517517
12.7696276,0.706531,5.192402,12.736714,13.772586,22.363672,82.251343
12.7721481,0.620310,5.240303,12.803775,13.848545,22.398293,83.249146
12.7746487,0.747246,5.245093,12.695999,13.757099,22.650833,81.891876
12.7771616,0.876577,5.304968,12.557088,13.659851,23.180445,80.617393
12.7796621,0.950823,5.364844,12.248131,13.405310,23.981382,79.949707
12.7821941,1.123264,5.261858,11.922408,13.080240,24.288990,77.949776
12.7847137,1.233435,5.309759,11.611055,12.826983,25.149035,76.922363
12.7872324,1.357976,5.146897,11.280542,12.473383,25.261553,75.219696
12.7897587,1.518442,5.106182,10.890154,12.123292,26.066645,73.438927
12.7922955,1.583108,5.070257,10.432706,11.707053,26.982256,72.659843
12.7948160,1.628613,4.981641,10.015972,11.304372,27.621899,71.896240
12.7973261,1.705254,4.972061,9.548944,10.900073,28.831228,71.069710
12.7998571,1.779500,4.924160,9.084310,10.485164,29.957443,70.131096
12.8023729,1.841770,4.893025,8.667576,10.122286,31.097857,69.373299
12.8048964,1.863325,4.876260,8.329878,9.830400,32.074421,69.087051
12.8074007,2.011817,4.952900,7.891590,9.531832,34.114388,67.893524
12.8099070,2.038162,4.864285,7.697593,9.331040,34.417107,67.266052
12.8123960,2.019001,4.895420,7.410191,9.107822,35.550117,67.587448
12.8149328,2.014211,4.924160,7.177874,8.934555,36.545574,67.753151
12.8174725,2.045347,4.857100,7.050938,8.802874,36.776085,67.163818
12.8200102,1.930386,4.952900,6.962322,8.759654,37.362022,68.706726
12.8225307,1.904041,5.007986,6.806646,8.662316,38.207432,69.183151
12.8251104,1.741179,5.082232,6.832991,8.691982,38.175079,71.088470
12.8276300,1.580713,5.151687,6.816226,8.689043,38.329033,72.942207
12.8301516,1.559158,5.331314,7.156319,9.059072,37.818081,73.698296
12.8326731,1.405877,5.269043,7.237749,9.062246,36.996666,75.060478
12.8351974,1.310076,5.300179,7.462881,9.246772,36.188423,76.116158
12.8377228,1.192720,5.304968,7.946675,9.628859,34.381306,77.328850
