Keuwl Accelerometer Data File
2016-06-30 21-42-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.9665315,1.319656,4.440366,9.172925,10.276230,26.793720,73.448303
0.9690528,1.334026,4.473897,9.072334,10.203070,27.229994,73.396477
0.9716104,1.152004,4.512217,9.230406,10.338647,26.772007,75.677887
0.9741270,1.075364,4.473897,9.256751,10.337292,26.430933,76.484543
0.9766439,1.142424,4.464316,9.347761,10.421895,26.241951,75.645973
0.9791728,1.202300,4.567302,9.340576,10.466716,26.822647,75.251999
0.9816706,1.178350,4.524192,9.414823,10.511694,26.407661,75.401352
0.9841692,1.300496,4.452342,9.350157,10.437436,26.384901,73.717308
0.9866761,1.377136,4.466712,9.338181,10.442684,26.590059,72.864891
0.9892004,1.384321,4.473897,9.271121,10.386807,26.799948,72.806793
0.9917254,1.415457,4.449946,9.263936,10.374298,26.751150,72.354965
0.9942294,1.396297,4.461922,9.187295,10.308481,26.970957,72.623215
0.9967526,1.489702,4.531377,9.218431,10.379405,27.358767,71.801582
0.9992785,1.290916,4.507427,9.081915,10.220790,27.305563,74.018425
1.0017856,1.360371,4.567302,9.000484,10.184280,27.900400,73.413834
1.0043119,1.360371,4.466712,8.914263,10.063111,27.645468,73.061485
1.0068492,1.319656,4.591253,8.899893,10.100950,28.225307,73.963852
1.0093558,1.307681,4.524192,8.935819,10.100851,27.790289,73.878494
1.0118725,1.266965,4.591253,8.892708,10.087867,28.173115,74.573051
1.0143820,1.420247,4.612808,8.887918,10.113861,28.503761,72.886818
1.0168878,1.281335,4.608018,8.890313,10.095213,28.279562,74.460533
1.0193934,1.283731,4.591253,8.760982,9.974085,28.553108,74.378822
1.0219223,1.257385,4.488267,8.837623,9.991453,27.807703,74.349815
1.0244569,1.149609,4.493057,8.801697,9.948820,27.785675,75.648003
1.0269843,1.101709,4.550537,8.772957,9.944140,28.088215,76.390266
1.0294900,1.290916,4.493057,8.861572,10.019056,27.813412,73.969933
1.0319899,1.142424,4.495452,8.861572,10.002084,27.628550,75.741318
1.0345186,1.156794,4.581673,8.885523,10.063916,28.004702,75.829941
1.0370390,1.154400,4.473897,8.856783,9.989544,27.550276,75.531563
1.0395628,1.254990,4.418811,8.895103,10.011181,27.312546,74.144882
1.0420873,1.195115,4.476292,8.875943,10.012384,27.563763,75.051414
1.0446063,1.240620,4.366121,8.804092,9.905261,27.273415,74.137657
1.0471245,1.240620,4.430786,8.744217,9.880907,27.753284,74.357750
1.0496492,1.238225,4.423601,8.825647,9.949548,27.496370,74.362358
1.0521673,1.187930,4.497847,9.036409,10.163587,27.240068,75.205391
1.0546919,1.219065,4.507427,8.957374,10.101364,27.532482,74.866028
1.0572196,1.314866,4.519402,8.931028,10.095402,27.789923,73.778282
1.0597475,1.312471,4.493057,8.962164,10.110911,27.577509,73.716339
1.0622718,1.195115,4.473897,9.005274,10.126154,27.213531,75.043770
1.0647898,1.223855,4.454737,8.943004,10.065775,27.320070,74.638069
1.0672939,1.300496,4.481082,9.041199,10.174215,27.297352,73.816261
1.0698183,1.245410,4.526587,9.077125,10.219356,27.348503,74.616707
1.0723306,1.274150,4.447551,9.045989,10.160418,27.086935,74.013863
1.0748318,1.334026,4.399651,8.966953,10.076845,27.144688,73.132080
1.0773439,1.290916,4.399651,9.012459,10.111766,26.964916,73.647614
1.0798630,1.357976,4.409231,8.947793,10.067195,27.276291,72.881966
1.0823842,1.266965,4.457131,9.014853,10.136015,27.203516,74.131889
1.0849044,1.276545,4.447551,8.981323,10.103190,27.257261,73.985352
1.0874215,1.269360,4.457131,8.847202,9.987506,27.646534,74.103409
1.0899433,1.168770,4.385281,9.026829,10.103482,26.691584,75.076370
1.0924606,1.228645,4.505032,8.995694,10.135452,27.433350,74.744881
1.0949794,1.137634,4.394861,8.998089,10.078424,26.771856,75.487221
1.0974993,1.111289,4.382886,9.022039,10.091672,26.618656,75.772377
1.1000193,1.132844,4.217629,9.012459,10.014796,25.853191,74.965355
1.1025399,1.118474,4.370911,8.988508,10.057292,26.654175,75.646553
1.1050497,1.058599,4.349356,9.024434,10.073626,26.382481,76.320641
1.1075559,1.044229,4.425996,8.986114,10.071251,26.842144,76.724922
1.1100814,1.041834,4.275110,8.945398,9.969059,26.192492,76.304123
1.1126083,0.991538,4.349356,9.144185,10.174289,26.005203,77.157555
1.1151437,1.020278,4.263135,9.122630,10.121149,25.664791,76.540794
1.1176742,1.108894,4.275110,9.110655,10.124734,25.862768,75.458862
1.1201919,1.116079,4.282295,9.242381,10.247210,25.585581,75.392174
1.1227082,0.996328,4.366121,9.156160,10.192691,26.063652,77.145485
1.1252246,0.962798,4.318221,9.211246,10.218662,25.655437,77.430824
1.1277361,1.003513,4.265530,9.072334,10.075170,25.780788,76.761276
1.1302381,0.998723,4.358936,9.132210,10.168335,26.090206,77.095085
1.1327472,0.955613,4.437972,9.242381,10.297106,26.159428,77.848244
1.1352556,0.876577,4.397256,9.230406,10.261805,25.908693,78.726082
1.1377621,1.022673,4.279900,9.180110,10.180266,25.610226,76.561279
1.1402612,0.938848,4.291875,9.125025,10.127571,25.709093,77.660912
1.1427698,0.926873,4.287085,9.108259,10.109331,25.713415,77.800354
1.1452817,0.993933,4.243975,9.122630,10.110470,25.538559,76.818970
1.1478028,1.015488,4.198470,8.969349,9.955279,25.714918,76.402946
1.1503208,1.037043,4.296665,9.031619,10.055194,26.076963,76.430603
1.1528530,1.025068,4.308640,9.024434,10.052640,26.140310,76.617554
1.1553702,1.106499,4.349356,8.986114,10.044475,26.538733,75.726448
1.1578854,0.941243,4.323010,8.885523,9.926070,26.469690,77.716782
1.1604016,1.017883,4.342171,8.804092,9.869274,26.865362,76.807053
1.1629080,0.998723,4.258345,8.782537,9.811418,26.474302,76.800797
1.1653807,0.960403,4.313430,8.897498,9.934462,26.411877,77.447617
1.1679058,1.020278,4.260740,8.866363,9.889755,26.295671,76.533508
1.1704259,1.025068,4.358936,8.794512,9.868866,26.983528,76.766502
1.1729347,0.991538,4.236790,8.799302,9.816377,26.312464,76.828102
1.1754392,0.974773,4.311035,8.734636,9.789232,26.840132,77.259033
1.1779549,0.993933,4.275110,8.780142,9.816076,26.560143,76.911652
1.1804867,0.981958,4.263135,8.837623,9.861143,26.336145,77.028893
1.1829838,0.972378,4.284690,8.713081,9.758169,26.759890,77.213730
1.1855147,0.972378,4.275110,8.725057,9.764666,26.679310,77.186028
1.1880256,0.912502,4.263135,8.672366,9.706540,26.689211,77.918434
1.1905342,0.852627,4.222420,8.828042,9.822939,26.010071,78.583862
1.1930472,0.907712,4.260740,8.792117,9.812195,26.357698,77.973442
1.1955562,0.905317,4.220025,8.873548,9.867525,25.938011,77.891922
1.1980727,0.847837,4.220025,8.859178,9.849491,25.913429,78.640045
1.2005897,0.900527,4.193679,8.907078,9.886047,25.713524,77.880661
1.2031054,0.735271,4.217629,9.007668,9.973320,25.421196,80.110855
1.2056262,0.881367,4.239185,8.995694,9.983487,25.702604,78.254982
1.2081327,0.866997,4.181704,9.163345,10.109660,24.988171,78.286758
1.2106590,0.792751,4.112249,9.105865,10.022765,24.698626,79.088486
1.2131795,0.831072,4.131409,9.117840,10.044611,24.805868,78.626205
1.2156980,0.886157,4.133804,9.122630,10.054650,24.864517,77.900711
1.2182175,0.886157,4.143384,9.170530,10.102056,24.798485,77.927864
1.2207283,0.857417,4.119434,9.160950,10.081066,24.669809,78.242355
1.2232699,0.795147,4.124224,9.232800,10.143278,24.461693,79.087326
1.2257890,0.936453,4.150569,9.271121,10.200874,24.652327,77.285789
1.2283174,0.907712,4.196074,9.299861,10.242969,24.779661,77.793617
1.2308415,0.833467,4.085904,9.256751,10.152670,24.250937,78.470642
1.2333612,0.874182,4.129014,9.204061,10.125595,24.633905,78.046036
1.2358847,0.847837,4.085904,9.419612,10.302549,23.893610,78.277321
1.2384005,0.962798,4.100274,9.268726,10.180792,24.437500,76.785599
1.2409014,0.917293,4.109854,9.271121,10.182632,24.427717,77.418175
1.2434250,0.969983,4.140989,9.335787,10.258926,24.492445,76.816750
1.2459314,1.005908,4.045188,9.261541,10.156355,24.231283,76.035614
1.2484388,1.063389,4.090693,9.316627,10.230547,24.402245,75.428299
1.2509565,0.986748,4.138594,9.141790,10.083351,24.957336,76.589577
1.2534838,0.917293,4.186494,9.278306,10.220329,24.793028,77.641365
1.2560152,0.969983,4.124224,9.194480,10.123663,24.739933,76.765045
1.2585393,1.025068,4.160149,9.271121,10.213289,24.803654,76.157951
1.2610626,0.960403,4.083508,9.299861,10.202197,24.278900,76.765099
1.2636039,0.960403,4.140989,9.163345,10.101339,24.886713,76.942474
1.2661189,0.984353,4.124224,9.165740,10.098958,24.825233,76.576019
1.2686365,0.986748,4.121829,9.271121,10.193960,24.567514,76.537010
1.2711430,1.051414,4.121829,9.096285,10.041780,25.062815,75.689911
1.2736433,1.049019,4.126619,9.117840,10.063023,25.031719,75.737076
1.2761618,1.075364,4.124224,9.129815,10.075671,25.024801,75.385895
1.2786534,1.029858,4.124224,9.122630,10.064404,24.984064,75.979416
1.2811714,0.965193,4.133804,9.196876,10.129287,24.776564,76.857582
1.2836900,1.037043,4.114644,9.005274,9.954934,25.229988,75.853951
1.2862061,1.008303,4.138594,9.072334,10.022569,25.151043,76.307541
1.2887417,1.101709,4.133804,9.067544,10.026089,25.258087,75.076851
1.2912605,0.979563,4.100274,9.091495,10.021331,24.876820,76.563774
1.2937766,0.986748,4.198470,9.077125,10.049627,25.414068,76.774055
1.2962952,1.008303,4.208049,9.053174,10.034158,25.546503,76.525238
1.2988120,0.946033,4.150569,9.098680,10.045306,25.073584,77.160011
1.3013281,0.989143,4.172124,9.079519,10.041050,25.278881,76.662354
1.3038443,0.950823,4.095484,9.055570,9.984007,24.904959,76.929550
1.3063592,1.025068,4.107459,9.014853,9.959396,25.155077,75.987343
1.3088695,1.005908,4.160149,8.904683,9.879883,25.671263,76.406998
1.3113893,0.962798,4.095484,9.002879,9.937394,25.047146,76.770691
1.3139011,1.003513,4.160149,8.962164,9.931479,25.524677,76.438164
1.3164141,0.900527,4.196074,8.921448,9.900011,25.689650,77.887375
1.3189458,0.912502,4.138594,8.962164,9.913678,25.308374,77.566017
1.3214719,0.900527,4.140989,8.952583,9.904922,25.330902,77.731102
1.3239785,0.950823,4.133804,8.880733,9.841738,25.530748,77.046608
1.3265013,0.943638,4.193679,8.969349,9.946186,25.605936,77.318840
1.3290180,0.893342,4.129014,8.988508,9.931772,25.173269,77.791809
1.3315327,0.974773,4.097878,8.990904,9.928702,25.102982,76.619576
1.3340534,1.049019,4.105063,8.957374,9.908912,25.314886,75.665260
1.3365732,0.989143,4.093089,8.962164,9.902129,25.166693,76.414268
1.3390822,1.010698,4.100274,8.976534,9.920279,25.194609,76.152901
1.3415897,0.981958,4.093089,8.945398,9.886241,25.199181,76.509338
1.3441039,1.113684,4.105063,9.060359,10.009092,25.148031,74.821281
1.3466123,1.108894,4.117039,9.000484,9.959335,25.348122,74.925537
1.3491206,0.986748,4.143384,9.069940,10.020235,25.154844,76.604515
1.3516381,1.005908,4.057163,9.062755,9.980278,24.760513,76.075226
1.3541737,1.060994,4.093089,9.134604,10.065787,24.839197,75.467873
1.3566769,0.938848,4.069139,9.057964,9.974269,24.751371,77.007843
1.3591915,0.938848,4.018843,9.091495,9.984378,24.415483,76.850868
1.3617212,0.922083,4.078719,9.045989,9.965746,24.809465,77.261192
1.3642436,0.919688,3.963758,9.091495,9.960546,24.111715,76.937134
1.3667657,1.005908,4.061953,9.045989,9.967008,24.825153,76.091011
1.3692843,0.840652,4.038003,8.995694,9.896195,24.631750,78.239853
1.3718040,0.883762,3.935017,9.062755,9.919622,23.989649,77.342026
1.3743205,0.989143,3.980523,9.077125,9.960781,24.316265,76.044899
1.3768368,0.795147,3.954177,9.019644,9.880372,24.092867,78.630013
1.3793601,0.790356,3.966152,9.067544,9.928514,24.036930,78.729996
1.3818867,0.816702,3.961362,8.995694,9.863159,24.209797,78.350731
1.3844074,0.740061,3.949387,9.022039,9.876363,24.006660,79.386642
1.3869250,0.742456,3.937412,8.947793,9.803951,24.122732,79.321434
1.3894565,0.795147,3.973338,9.055570,9.920837,24.107210,78.683426
1.3919768,0.708926,3.855982,8.847202,9.676991,23.900372,79.582451
1.3944871,0.735271,3.786526,8.990904,9.783392,23.220175,79.011009
1.3970035,0.684976,3.827241,9.024434,9.826362,23.308144,79.852989
1.3995309,0.625100,3.836822,8.887918,9.700877,23.623665,80.746597
1.4020395,0.677791,3.793711,8.887918,9.687452,23.441462,79.870323
1.4045632,0.665815,3.875142,8.911868,9.740710,23.807125,80.250801
1.4070821,0.644260,3.848797,8.931028,9.746363,23.602571,80.497208
1.4095988,0.577200,3.875142,8.840017,9.669322,23.902901,81.528114
1.4121144,0.610730,3.812871,8.863968,9.668552,23.539734,80.899895
1.4146205,0.517324,3.891907,8.880733,9.709890,23.850040,82.428452
1.4171352,0.577200,3.788921,8.899893,9.690055,23.298552,81.338226
1.4196347,0.536484,3.803291,8.895103,9.688947,23.354887,81.970947
1.4221433,0.490979,3.846401,8.899893,9.707932,23.542358,82.725739
1.4246449,0.565225,3.805686,8.844808,9.645380,23.508717,81.552124
1.4271612,0.488584,3.812871,8.820857,9.622069,23.547119,82.697868
1.4296594,0.529299,3.800896,8.813672,9.612897,23.528862,82.072174
1.4321660,0.517324,3.810476,8.720266,9.530499,23.796352,82.268585
1.4346666,0.586780,3.736231,8.662786,9.452386,23.585276,81.074532
1.4371779,0.641865,3.769761,8.600515,9.412330,23.971180,80.337097
1.4396991,0.622705,3.729046,8.555010,9.353168,23.841881,80.519775
1.4422245,0.548459,3.700305,8.456815,9.247204,23.861399,81.569000
1.4447410,0.536484,3.661985,8.399334,9.178604,23.780172,81.665398
1.4472562,0.529299,3.693120,8.368198,9.162207,24.029097,81.843887
1.4497736,0.464634,3.709885,8.372989,9.169846,24.062632,82.861328
1.4522809,0.431104,3.568579,8.202942,8.955940,23.663006,83.111740
1.4548098,0.421523,3.700305,8.298743,9.096103,24.169174,83.501114
1.4573213,0.366438,3.590134,8.286768,9.038465,23.532532,84.172112
1.4598449,0.342488,3.587739,8.210127,8.966346,23.700323,84.547035
1.4623710,0.395178,3.630850,8.361013,9.123913,23.596865,83.788429
1.4648948,0.316143,3.580554,8.279583,9.026174,23.467510,84.954193
1.4674244,0.344883,3.618875,8.308323,9.068816,23.631580,84.556091
1.4699583,0.301772,3.587739,8.346643,9.090072,23.333445,85.192047
1.4724839,0.364043,3.527864,8.552615,9.258811,22.522802,84.108459
1.4750282,0.320933,3.535049,8.677156,9.375106,22.248123,84.812569
1.4775684,0.347278,3.580554,8.657996,9.375600,22.562658,84.460213
1.4800860,0.352068,3.515889,8.717872,9.406738,22.063389,84.281677
1.4826047,0.332908,3.434458,8.880733,9.527526,21.233347,84.463524
1.4851242,0.270637,3.415298,8.954978,9.587968,20.935892,85.469200
1.4876330,0.344883,3.441643,9.041199,9.680243,20.935280,84.277565
1.4901420,0.292192,3.348238,9.184900,9.780515,20.098719,85.012573
1.4926707,0.352068,3.343447,9.146580,9.744871,20.181499,83.988861
1.4951870,0.349673,3.276387,9.139395,9.715220,19.825562,83.908157
1.4976957,0.277822,3.331472,9.223221,9.810388,19.923494,85.232948
1.5002204,0.328118,3.238066,9.357342,9.907198,19.178570,84.213890
1.5027242,0.399968,3.135081,9.527389,10.037920,18.352074,82.729576
1.5052474,0.268242,3.218906,9.608819,10.137195,18.580389,85.236359
1.5077446,0.244292,3.171006,9.702225,10.210197,18.149223,85.594673
1.5102468,0.222737,3.199746,9.802815,10.314222,18.118149,86.018021
1.5127537,0.114961,3.144661,9.817185,10.309182,17.772526,87.906342
1.5152705,0.182021,3.137476,10.025552,10.506597,17.404854,86.679695
1.5177859,0.217947,3.139871,9.905801,10.393805,17.626904,86.029320
1.5202971,0.186812,3.111130,9.958491,10.434825,17.378679,86.563736
1.5227462,0.191602,3.082390,10.061478,10.524789,17.063713,86.443069
1.5252637,0.208367,3.077600,10.063872,10.525994,17.040653,86.126740
1.5277908,0.210762,3.003355,10.020762,10.463281,16.722908,85.985825
1.5303158,0.184417,2.936294,9.960887,10.386293,16.455196,86.406212
1.5328312,0.261057,3.008145,10.003997,10.449739,16.795095,85.040100
1.5353459,0.251477,2.876419,10.056687,10.462981,16.019367,85.003494
1.5378692,0.244292,2.929109,9.963282,10.387797,16.436644,85.232483
1.5403855,0.296982,2.890789,9.924961,10.341649,16.319891,84.134354
1.5429124,0.249082,2.965034,9.886642,10.324686,16.749651,85.198059
1.5454227,0.213157,2.838098,9.754915,10.161624,16.265112,85.704834
1.5479474,0.153281,2.909949,9.865086,10.286458,16.456282,86.984741
1.5504802,0.136516,2.893184,9.711804,10.134510,16.606440,87.298477
1.5530000,0.162861,2.830913,9.635164,10.043754,16.398970,86.707428
1.5555176,0.136516,2.818938,9.611214,10.017010,16.364386,87.227432
1.5580376,0.081431,2.926714,9.692644,10.125198,16.807938,88.406258
1.5605429,0.031135,2.893184,9.680670,10.103804,16.640306,89.383430
1.5631192,0.035925,2.763853,9.568104,9.959356,16.113237,89.255295
1.5656254,0.067061,2.881209,9.625584,10.047772,16.668190,88.666672
1.5681332,-0.002395,2.763853,9.678274,10.065182,15.937922,90.049652
1.5706478,-0.007185,2.737507,9.606423,9.988862,15.905816,90.150383
1.5731543,-0.009580,2.634521,9.584868,9.940347,15.369026,90.208351
1.5756710,-0.014370,2.802173,9.632769,10.032079,16.219912,90.293823
1.5781988,0.031135,2.687212,9.654325,10.021379,15.555140,89.336174
1.5807055,-0.002395,2.639312,9.623189,9.978564,15.337153,90.051994
1.5832291,-0.033530,2.696792,9.647140,10.017041,15.619119,90.712341
1.5857464,-0.071851,2.622546,9.644744,9.995199,15.217225,91.569351
1.5882726,-0.069456,2.627337,9.627979,9.980266,15.268638,91.514305
1.5907918,-0.047900,2.610571,9.604029,9.952625,15.209195,91.051178
1.5933236,0.021555,2.610571,9.599238,9.947910,15.214467,89.526924
1.5958419,0.069456,2.639312,9.759705,10.110520,15.137499,88.492561
1.5983617,0.016765,2.488425,9.589659,9.907275,14.547188,89.613991
1.6008973,0.004790,2.553091,9.599238,9.932959,14.894065,89.892502
1.6034245,-0.002395,2.553091,9.584868,9.919072,14.915388,90.053749
1.6059493,0.059875,2.505191,9.515413,9.839850,14.753978,88.630859
1.6084762,0.064666,2.495610,9.433982,9.758702,14.822041,88.515701
1.6109977,0.124541,2.509981,9.235196,9.571017,15.222663,87.159409
1.6135139,0.093406,2.495610,8.971744,9.312840,15.554974,87.856529
1.6160342,0.079036,2.531536,8.928633,9.280916,15.836960,88.211784
1.6185408,0.043110,2.454895,8.737032,9.075466,15.696369,88.993935
1.6210741,-0.026345,2.471660,8.612491,8.960178,16.013575,90.610687
1.6235576,-0.028740,2.565066,8.528665,8.906095,16.740097,90.641945
1.6260747,-0.016765,2.471660,8.562195,8.911821,16.102259,90.388626
1.6286021,-0.081431,2.392625,8.511900,8.842156,15.708887,91.949257
1.6311119,-0.057480,2.433340,8.555010,8.894528,15.881774,91.353195
1.6336296,-0.184417,2.445315,8.595725,8.938684,15.922817,94.312866
1.6361474,-0.304167,2.363884,8.684341,9.005457,15.346680,97.332115
1.6386645,-0.287402,2.373464,8.756192,9.076719,15.271853,96.904320
1.6411821,-0.387993,2.227368,8.823253,9.108320,14.372480,99.881409
1.6436987,-0.414338,2.244133,8.907078,9.194773,14.370513,100.460815
1.6462145,-0.421523,2.138752,9.022039,9.281656,13.583414,101.149445
1.6487253,-0.416733,2.133962,9.105865,9.361850,13.429471,101.050003
1.6512303,-0.316143,2.007026,9.271121,9.491142,12.360988,98.951561
1.6537321,-0.387993,1.973496,9.366921,9.580420,12.118601,101.122604
1.6562594,-0.428709,1.954336,9.565708,9.772717,11.813913,102.372589
1.6587647,-0.500559,1.959126,9.819580,10.025612,11.635791,104.332512
1.6612817,-0.546064,1.884880,9.972861,10.164100,11.132026,106.156715
1.6637859,-0.526904,1.839375,10.051897,10.232378,10.777184,105.984802
1.6663346,-0.579595,1.762734,10.197993,10.365435,10.312442,108.201088
1.6688282,-0.558040,1.848955,10.442286,10.619387,10.478614,106.794518
1.6713452,-0.555645,1.813030,10.593172,10.761558,10.148928,107.038887
1.6738611,-0.622705,1.769920,10.631493,10.795787,10.008618,109.383240
1.6763669,-0.529299,1.789080,10.777588,10.937887,9.821288,106.480850
1.6788727,-0.565225,1.779500,10.775193,10.935762,9.830534,107.621475
1.6813895,-0.479004,1.676514,10.940450,11.078519,9.055187,105.945396
1.6838957,-0.486189,1.733994,10.904525,11.052230,9.377668,105.662788
1.6864045,-0.581990,1.729204,11.043435,11.193137,9.381251,108.601433
1.6889290,-0.414338,1.659749,11.005116,11.137280,8.835601,104.016792
1.6914467,-0.426313,1.662144,11.019485,11.152288,8.850973,104.385368
1.6939605,-0.507744,1.700464,11.048225,11.189847,9.125352,106.625183
